ID,Genre,Premise,Hypothesis,Label
FIC_106,Fiction,Stark là một chiến binh trẻ tuổi có sức mạnh lớn nhưng thường tỏ ra nhút nhát và thiếu tự tin.,Stark thường tự ti và tỏ ra nhút nhát.,0
SOC_228,Social,"Khi đến Hokkaido thì tui sẽ đến ghé thăm đồng cỏ và trang trại bò sữa đầu tiên, và thưởng thức sữa và thịt bò ở đó.",Khi đến Hokkaido thì tui sẽ ăn mì ramen đầu tiên.,1
FIC_011,Fiction,Katniss tình nguyện thay em gái để trở thành vật tế trong kỳ Hunger Games.,Katniss từ chối tham gia Hunger Games ngay cả khi em gái bị gọi tên.,1
SOC_260,Social,ai có dự định vào trường này thì khuyên thật đừng nên vào.,Không nên theo học trường này vì học phí trường rất cao.,2
KNO_108,Knowledge,Một trong những đặc điểm quan trọng nhất của siêu thị là thực phẩm giá rẻ.,Siêu thị phải có thực phẩm giá rẻ.,0
KNO_038,Knowledge,Trung Quốc là quốc gia sở hữu tên lửa hạt nhân được công nhận.,Trung Quốc không có vũ khí hạt nhân.,1
SOC_233,Social,Có chồng như anh này sướng luôn hé.,Cô thật may mắn khi có người chồng như anh này.,0
FIC_027,Fiction,Anzu quyết định hợp tác với Kaoru để tìm hiểu sự thật về Urashima Tunnel.,Anzu và Kaoru cùng làm việc để điều tra đường hầm.,0
NEW_017,News,Các tín đồ của Chúa tể của những chiếc nhẫn phải bỏ ra 100 ngàn USD để mua tấm bản đồ Trung Địa.,Tấm bản đồ Trung Địa rất đắt tiền.,0
SOC_012,Social,Một bức ảnh du lịch được đăng kèm caption “cuối cùng cũng được nghỉ ngơi”.,Người đăng ảnh đang đi du lịch.,0
SOC_266,Social,Bỏ 900k ra đi suối tiên với hi vọng là sẽ vui vẻ nhưng mà vào đây mất 900k để mua cục tức vô mình.,Đi Suối Tiên là lãng phí 900 nghìn và bị bực tức.,0
FIC_006,Fiction,Taki bất ngờ thức dậy trong cơ thể của Mitsuha và cố gắng thích nghi với cuộc sống ở Itomori.,Taki chưa từng hoán đổi cơ thể với bất kỳ ai.,1
NEW_059,News,"Đảo Hải tặc ngoài đời thực chỉ cách bờ biển Việt Nam 15km, thuộc địa phận tỉnh Kiên Giang.","Đảo Hải tặc ngoài đời thực không thuộc quyền kiểm soát của nước nào cả, nằm biệt lập giữa đại dương.",1
NEW_024,News,Những cô gái tiếp bia bê 30kg bia bằng tay không - nét độc đáo của lễ hội bia lớn nhất thế giới Oktoberfest.,"Ở lễ hội Oktoberfest, các cô gái tiếp bia sẽ bê một lượng lớn bia bằng tay không để thết đãi khách khứa.",0
KNO_142,Knowledge,Ngày Thành Nhân được tổ chức nhằm chúc mừng và động viên tất cả những vị thành niên vừa đạt đến tuổi trưởng thành.,Ngày Thành Nhân để chúc mừng người lớn tuổi vì đã sống thọ.,1
KNO_014,Knowledge,Hàn Quốc là thị trường mà phim nội địa được ưu tiên trước các sản phẩm của Hollywood.,Tỷ lệ khán giả ra rạp xem phim trong nước thường cao hơn nước ngoài.,2
FIC_178,Fiction,Theo nói rằng cô nhập học ở Học Viện Hiệp Sĩ để tránh xa đất nước của cô và cô không muốn trở lại làm công chúa đất nước đó nữa.,Theo là cô công chúa thứ tư của hoàng tộc.,2
NEW_122,News,"Helium-3, đồng vị không phóng xạ của nguyên tố Heli sẽ được khai thác trên Mặt Trăng trong tương lai.",Helium-3 có ở trên Mặt Trăng.,0
SOC_215,Social,"Argentina hồi 2018 đúng là thảm hoạ, toàn dựa dẫm vô Messi, đến khi Messi bị người ta kèm chết thì nguyên đội gần như chịu trận.",Argentina hồi 2018 quá tệ khi chỉ lệ thuộc vào một cá nhân.,0
FIC_128,Fiction,Sebas Tian được giao nhiệm vụ hoạt động bên ngoài Nazarick với tư cách quản gia.,Sebas Tian từng gặp Climb tại Vương quốc Re-Estize.,2
NEW_091,News,"Tổng thống Mỹ John F. Kennedy bị ám sát tại Dallas, hung thủ được xác định là Lee Harvey Oswald.","Vụ ám sát tổng thống John F. Kennedy được quay lại bởi nhiếp ảnh gia Zapruder, và đoạn phim của ông nổi tiếng khắp thế giới.",2
KNO_147,Knowledge,Honda là nhà sản xuất xe máy lớn nhất thế giới.,Honda đồng thời là hãng sản xuất động cơ đốt trong lớn nhất thế giới.,2
FIC_144,Fiction,"Khi bước vào giai đoạn thả tên (hanare), Minato thả lỏng vai và để mũi tên rời dây một cách tự nhiên.",Minato bắn tên bằng chuyển động thả tự nhiên và kiểm soát.,0
FIC_167,Fiction,"Alex và Charles ngay lập tức mang Bella, người đã mất khả năng chiến đấu, đến phòng y tế gặp cô Celio để chữa trị vết thương.",Bella gặp cô Celio ở phòng y tế.,0
SOC_239,Social,Vào được đại học Tokyo thì quá đơn giản.,Việc đậu đại học Tokyo là một điều rất dễ dàng.,0
NEW_177,News,"Đến 4 giờ chiều hằng ngày, cả Vương quốc Anh dừng lại mọi công việc để thưởng thức những cốc trà ấm và bánh ngọt.",Người Anh luôn dùng trà và bánh vào 4 giờ chiều mỗi ngày.,0
SOC_060,Social,"Bò Hida Wagyu đúng kiểu càng nhai càng ra vị, không phải chỉ toàn mỡ.",ida Wagyu được nuôi bằng phương pháp cho bò nghe nhạc.,2
NEW_077,News,"Người đàn ông Pháp bật khóc khi thấy đoàn quân Đức Quốc xã diễu hành tại Paris, cuối tháng 6 năm 1940.",Pháp bị Đức Quốc xã đánh bại nhục nhã chỉ trong vòng 38 ngày và để cho người Đức diễu hành ngạo nghễ ngay tại Paris.,2
FIC_050,Fiction,Tình bạn giữa Ash và các Pokémon giúp họ vượt qua nhiều thử thách.,Ash và Pokémon không hề tin tưởng lẫn nhau.,1
FIC_180,Fiction,"Dù muốn hay không, sau 4 năm học ở Học Viện Hiệp Sĩ, Theo vẫn sẽ phải trở lại Hoàng cung để làm công chúa, và cô đang tập chấp nhận với chuyện đó.",Theo không cần trở lại hoàng cung nếu không muốn sau 4 năm.,1
NEW_045,News,Người dân Nhật nhìn thấy ánh sáng bí ẩn trên bầu trời trước khi động đất tấn công.,"Trước khi động đất tấn công, không thấy ánh sáng kỳ lạ nào trên trời.",1
FIC_129,Fiction,Aura Bella Fiora và Mare Bello Fiore là cặp NPC song sinh cùng quản lý Tầng 6 của Nazarick.,Tầng 6 được quản lý bởi hai NPC song sinh.,0
SOC_229,Social,"Jeong-Jun vs Jeong-Ah kiểu khí chất,thượng đẳng,ngầu vaiz.",Nên xóa Jeong-Jun và Jeong-Ah vì họ không mang lại cảm xúc gì cho khán giả cả.,1
FIC_052,Fiction,Sakura thường phải chiến đấu với các lá bài Clow vào ban đêm.,Sakura chỉ chiến đấu với các lá bài Clow vào ban ngày.,1
SOC_263,Social,"Sân tennis đỉnh cao, nơi nhân viên phục vụ bằng thái độ như đi đòi nợ!","Nhân viên có thái độ cọc cằn, hằn hộc.",0
SOC_231,Social,Bà con ở đây ai cũng thân thiện dui dẻ xem mà cảm giác cứ muốn nhấc chân đi Cà Mau liền.,"Người Cà Mau nổi tiếng là cọc cằn và ghét người lạ, nghe đến thôi đã thấy sợ Cà Mau rồi.",1
SOC_010,Social,Anh ta đăng ảnh check-in ở một quán ăn đông khách vào giờ trưa.,Anh ta đang ở một nơi có nhiều người vào buổi trưa.,0
SOC_286,Social,Anh chỉ muốn dạo phố mỗi tối khi niềm đau lên ngôi.,Anh chỉ muốn học bài mỗi khi niềm đau lên ngôi.,1
FIC_118,Fiction,"Trong kỳ thi, năng lực phép thuật không chỉ được đánh giá dựa trên sức mạnh mà còn trên tư duy và khả năng thích ứng.",Một số phép thuật hiếm xuất hiện trong quá trình thi đấu.,2
NEW_174,News,"Những cung đường dốc, trơn trượt, đầy sỏi đá là những bài kiểm tra xứng tầm của Tour de France, giải đua xe đạp danh giá nhất hành tinh.",Tour de France cần có những cung đường khắc nghiệt để vừa xứng với độ danh giá của giải.,0
FIC_044,Fiction,Team Rocket liên tục bày ra kế hoạch để đánh cắp Pikachu nhưng thường thất bại.,Team Rocket hay xuất hiện cùng một bài giới thiệu quen thuộc.,2
SOC_015,Social,Một video ngắn bất ngờ trở nên nổi tiếng trên TikTok.,Video đó hầu như không có lượt xem nào.,1
FIC_062,Fiction,Nezuko chiến đấu để bảo vệ anh trai mình trước sự tấn công của một con quỷ.,Không có con quỷ nào tấn công anh trai của Nezuko.,1
SOC_057,Social,"Bò Ōmi nghe ít người nhắc hơn nhưng ăn rồi mới thấy vị thịt đậm, không chỉ toàn mỡ như mình tưởng.","Bò Ōmi có hương vị thịt rõ ràng, không chỉ dựa vào mỡ.",0
NEW_032,News,"Năm 1982, Đại tướng Võ Nguyên Giáp ký quyết định bảo vệ người rừng Tây Nguyên, sinh vật bí ẩn nơi đại ngàn.",Người rừng Tây Nguyên là sinh vật bí ẩn nên không cần phải bảo vệ.,1
FIC_136,Fiction,Đối thủ của Kanami bị ép lùi lại sau loạt đòn tấn công liên hoàn của Kanami.,Trận đấu kết thúc ngay sau đó.,2
KNO_143,Knowledge,Tuần lễ Vàng là một tuần lễ trong năm từ ngày 29 tháng 4 đến đầu tháng 5 gồm nhiều ngày lễ của Nhật Bản.,Trong tuần lễ vàng kỉ niệm sáu sự kiện khác nhau.,2
KNO_098,Knowledge,"Bàn đầu bếp là bàn đặt trong bếp của nhà hàng, dành riêng cho khách VIP và những vị khách đặc biệt.",Bàn đầu bếp là bàn dành cho người đặt biệt.,0
NEW_144,News,"Màu xanh Phổ của châu Âu là màu sắc đặc biệt tạo màu cho cơn sóng trong bức tranh ""Sóng lừng ngoài khơi Kanagawa"" của Nhật Bản.","Cơn sóng trong bức tranh ""Sóng lừng ngoài khơi Kanagawa"" có màu xanh Phổ.",0
NEW_081,News,"Chính quyền phát xít của Benito Mussolini bị sụp đổ, tên trùm phát xít bị truy nã trên toàn nước Ý.",Benito Mussolini bị giết ngay sau khi chính quyền phát xít Ý sụp đổ.,1
NEW_018,News,Thái Lan đặt hạn chót ngừng bắn và kêu Campuchia phải tuân thủ.,Thái Lan và Campuchia xảy ra xung đột biên giới trong thời gian qua.,2
KNO_104,Knowledge,"Siêu thị là cửa hàng tự phục vụ, cung cấp nhiều loại thực phẩm, đồ uống và sản phẩm gia dụng.",Siêu thị được sắp xếp tổ chức thành các khu.,2
KNO_097,Knowledge,Người đứng đầu nhà hàng là ông chủ hoặc bà chủ.,Ông chủ hoặc bà chủ là người quyền lực nhất nhà hàng.,0
SOC_032,Social,"Suối nước nóng Kusatsu nổi tiếng với mùi lưu huỳnh mạnh đặc trưng, khiến nhiều du khách có cảm nhận rất khác nhau.",Suối nước nóng Kusatsu hoàn toàn không có mùi đặc trưng nào.,1
FIC_100,Fiction,Mục tiêu cuối cùng của Sora và Shiro là đánh bại Tet để trở thành thần của thế giới Disboard.,Tet chờ hai người họ ở toà tháp Quân Vương Trắng.,2
FIC_017,Fiction,Hermione dành phần lớn thời gian trong thư viện để tìm cách giúp bạn bè giải quyết các vấn đề liên quan đến phép thuật.,Hermione thường xuyên nghiên cứu phép thuật để giúp bạn bè.,0
SOC_184,Social,"Đến Khánh Hoà là phải thưởng thức bốn món đặc sản bánh ướt, tôm hùm, bún cá và nem.","Bánh ướt thì phải là bánh ướt Diên Khánh, tôm hùm thì là tôm hùm Bình Ba, bún cá thì phải là bún cá sứa, còn nem thì phải là nem Ninh Hoà.",2
SOC_238,Social,"Có tí tiếng Tây, thời nào cũng được trọng dụng.",Thời hiện đại có công cụ dịch thuật nên ngoại ngữ không còn quan trọng nữa.,1
SOC_179,Social,"Tụi bay đừng có ngồi dán mắt vô màn hình nữa, ra ngoài mà chạm cỏ đi.",Tao khuyên tụi bay nên ra ngoài thay vì ngồi dán mắt vô màn hình.,0
NEW_013,News,"Năm 2011, Nhật Bản hứng chịu thảm hoạ kép động đất - sóng thần kinh hoàng nhất lịch sử tại vùng Tohoku.",Toàn nước Nhật hứng chịu thảm hoạ kép động đất - sóng thần năm 2011.,1
KNO_156,Knowledge,Loại hoa anh đào phổ biến nhất ở Nhật Bản là Somei Yoshino.,"Hoa Somei Yoshino màu trắng gần như tinh khiết, nhuốm màu hồng nhạt.",2
KNO_017,Knowledge,Nhật Bản là một phần của vành đai lửa và trải dài trên một quần đảo.,Nhật Bản nằm trên đất liền và nằm ngoài vành đai lửa.,1
NEW_055,News,Những bóng đen in trên vỉa hè trở thành biểu tượng gây ám ảnh và đau lòng về vụ ném bom nguyên tử xuống Nhật Bản.,Những bóng đen này là vết tích cho thấy có người từng xuất hiện ở đây và bị bốc hơi trong nháy mắt bởi xung kích của bom nguyên tử.,2
NEW_076,News,"Hàng ngàn binh lính Anh trở về nước an toàn trong cuộc di tản lớn nhất lịch sử nhân loại ở Dunkirk, Pháp.",Chưa đến 1000 người lính Anh trở về nước trong cuộc di tản tại Dunkirk.,1
KNO_112,Knowledge,Tình yêu là một đức tính đại diện cho lòng tốt.,Tình yêu khiến con người mù quán.,2
SOC_193,Social,"Giờ tui mới nhận ra chữ Nôm thực chất là chữ Nam nhưng đọc theo giọng Quảng, bà con ơi.","Giọng Quảng biến vần ""am"" thành ""ôm"".",0
FIC_024,Fiction,Peter lãnh đạo một đội quân Narnia nhằm chống lại lực lượng của White Witch.,Peter không tham gia chiến đấu và ở lại phía sau.,1
FIC_152,Fiction,"Học Viện Hiệp Sĩ là một trường nội trú cao quý, chỉ dành cho những người giỏi nhất với xuất thân quý tộc, học viên nơi đây sẽ được trở thành hiệp sĩ chính thức sau 4 năm.",Đa số học viên thuộc giới quý tộc Anh.,2
SOC_005,Social,Cô gái đăng story than buồn và muốn ai đó nói chuyện cùng.,Cô gái thường đăng story mỗi tối.,2
KNO_124,Knowledge,Nhạc đại chúng là bất kỳ thể loại nhạc nào có sức hút rộng khắp và thường được phân phối đến lượng khán giả lớn.,Nhạc đại chúng là bất kỳ thể loại nhạc nào được số đông người biết đến.,0
KNO_098,Knowledge,"Bàn đầu bếp là bàn đặt trong bếp của nhà hàng, dành riêng cho khách VIP và những vị khách đặc biệt.",Bàn đầu bếp là bàn dành cho đầu bếp.,1
SOC_192,Social,Công nhận ai đi qua đèo Hải Vân sẽ cảm nhận sự thần kỳ: từ giọng trọ trẹ của dân Huế sang giọng Quảng của dân Đà Nẵng - Quảng Nam.,"Từ ""Cộ đô Huệ hiền hoà bển dọng sổng Hưởng"" khi qua đèo Hải Vân sẽ thành ""Đò Nẽng, thền phố đoóng sống, xin chàu quý khếch!""",2
FIC_153,Fiction,"Alex, cùng với Charles và Bella, đi chung một chiếc xe ngựa để đến Học Viện Hiệp Sĩ toạ lạc trên một hòn đảo nhỏ.",Charles và Bella không đi chung cùng một chiếc xe ngựa.,1
KNO_071,Knowledge,Rau là tên gọi chung cho những bộ phận của thực vật được con người hay động vật dùng làm thực phẩm.,Rau có thể ăn được.,0
SOC_264,Social,"Đồ án đạt yêu cầu thôi chưa đủ, giảng viên muốn đồ án phải sáng tạo, độc đáo.",Giảng viên muốn đồ án có điểm mới và có nét riêng.,0
KNO_167,Knowledge,Chính quyền Việt Nam Cộng Hòa coi lô tô là một hình thức cờ bạc song không cấm cản.,Chính quyền Việt Nam Cộng Hòa cấm chơi lô tô.,1
SOC_263,Social,"Sân tennis đỉnh cao, nơi nhân viên phục vụ bằng thái độ như đi đòi nợ!",Nhân viên đã bị sa thải vì thái độ phục vụ vô lễ.,2
SOC_039,Social,Một số du khách cảm thấy ngại ngùng khi lần đầu trải nghiệm văn hóa tắm chung tại các suối nước nóng Nhật Bản.,Trải nghiệm tắm chung có thể khiến người mới cảm thấy không thoải mái.,0
NEW_035,News,Vụ nổ kinh thiên động địa ở Tunguska nước Nga cách đây 117 năm vẫn làm đau đầu các học giả.,Nghi vấn cho rằng chính nhà phát minh đại tài Nikola Tesla gây ra vụ nổ Tunguska.,2
SOC_007,Social,Có người khoe ảnh tập gym và nói rằng họ đang cố gắng cải thiện sức khỏe.,Người đó tham gia tập luyện để tốt hơn cho cơ thể.,0
NEW_092,News,"Năm 1964, Nhật Bản là nước châu Á đầu tiên đăng cai Thế vận hội, cũng như khánh thành tàu Shinkansen, tàu điện nhanh nhất thế giới.",Nhật Bản không đạt được gì đáng kể trong năm 1964.,1
NEW_118,News,Nền bóng đá Ý chấn động trước bê bối Calciopoli và kỳ tích vô địch World Cup năm 2006 của đội tuyển màu thiên thanh.,Ý bị tước quyền tham dự World Cup 2006 vì bê bối Calciopoli.,1
KNO_044,Knowledge,Phân tích di truyền cho thấy các dân tộc ở Việt Nam hiện nay có nguồn gốc từ các nhóm dân cư tiền sử sống ở khu vực phía nam sông Dương Tử của Trung Quốc.,"Tuy nhiên, không thể nói người Việt Nam và người Trung Quốc là một.",2
NEW_143,News,"Tháp Eiffel cao thêm 17cm vào mùa hè, thấp xuống 10cm vào mùa đông do hiện tượng co giãn vì nhiệt của kim loại.",Tháp Eiffel không hề thay đổi chiều cao qua một năm.,1
KNO_066,Knowledge,Hương vị của thịt được gia tăng bằng cách nấu trong mỡ động vật dù cách làm này chỉ có ở những nhà giàu.,Nấu thịt trong mỡ động vật để làm giảm hương vị của thịt.,1
FIC_011,Fiction,Katniss tình nguyện thay em gái để trở thành vật tế trong kỳ Hunger Games.,Katniss tham gia Hunger Games thay cho em mình.,0
KNO_001,Knowledge,"Rò rỉ dữ liệu là việc tiết lộ, công khai hoặc làm mất thông tin cá nhân một cách trái phép.",Tiết lộ thông tin cá nhân khi không có sự cho phép chính là làm rò rỉ dữ liệu.,0
SOC_228,Social,"Happy ending, xem mấy phim kiểu nhẹ nhàng pha tí drama này cảm giác hạnh phúc thật.","Xem phim nhẹ nhàng thế này thật chán, phải có nhiều drama vào.",1
KNO_124,Knowledge,Nhạc đại chúng là bất kỳ thể loại nhạc nào có sức hút rộng khắp và thường được phân phối đến lượng khán giả lớn.,Nhạc đại chúng mang lại doanh thu cao nhất.,2
SOC_197,Social,"Đi qua Bình Thuận đúng lâu thiệt, vì tỉnh nó dài. Từ Hàm Tân giáp Đồng Nai lên Vĩnh Hảo giáp Ninh Thuận mất hơn hai tiếng.",Tui dám chắc là đi xe khách về đêm qua Bình Thuận thì đủ để ngủ một giấc trên xe lun.,2
NEW_086,News,"Thịt hộp SPAM cứu đói người dân Hàn Quốc trong chiến tranh, trở thành quà biếu ngày Tết của người Hàn.","Thịt hộp SPAM dù cứu đói người Hàn trong chiến tranh, nhưng chưa phải là quà biếu Tết của họ.",1
KNO_056,Knowledge,"Vào giữa thế kỷ 20, vịt quay Bắc Kinh đã trở thành biểu tượng quốc gia của Trung Quốc.",Vịt quay Bắc Kinh là món ăn đại diện cho Hàn Quốc.,1
SOC_222,Social,"Khi ăn sushi hoặc sashimi, wasabi có tác dụng làm sạch hải sản sống, cho nên phải bỏ wasabi vào xì dầu càng nhiều càng tốt.",Wasabi giúp diệt khuẩn có trong cá sống trong sushi và sashimi.,0
NEW_014,News,Mexico tái ngộ Nam Phi tại trận đấu khai mạc World Cup 2026 sau 16 năm.,Cả hai trận giữa Mexico và Nam Phi đều là trận khai mạc World Cup.,2
SOC_220,Social,Nụ cười khoái chí của Mbappe khi Harry Kane đá hỏng penalty sẽ làm mấy ông người Anh cay cú đến tận kỳ World Cup 2026.,Harry Kane đá trượt penalty làm Mbappe cười thoả mãn.,0
FIC_002,Fiction,Gandalf đối đầu với Balrog trên cây cầu Khazad-dûm để bảo vệ Đoàn Hộ Nhẫn.,Gandalf bỏ chạy và để mặc Đoàn Hộ Nhẫn.,1
NEW_133,News,Máy bay hai tầng Junkers J.I của Đức là chiếc máy bay đầu tiên sử dụng hợp kim duralumin.,Junkers J.I là loại máy bay hai tầng.,0
NEW_050,News,"Năm 1995, trung tâm thương mại Sampoong ở Hàn Quốc sụp đổ chỉ trong vòng 20 giây, khiến hơn 500 người thiệt mạng.",Trung tâm thương mại Sampoong sụp đổ vì bị rút ruột công trình và xây thêm tầng 5 mà không có sự cho phép của chính quyền địa phương.,2
KNO_179,Knowledge,Cá độ bóng đá là hoạt động dự đoán các kết quả thể thao và đặt cược vào kết quả.,Người cá độ bóng đá không quan tâm đến bóng đá.,1
SOC_252,Social,Khi bạn thấy cái gì cũng muốn học thì đó không phải là phát triển mà đó là mong lung.,"Để phát triển, cần học cách từ chối và tập trung vào một thứ.",2
KNO_080,Knowledge,Thế vận hội hay Olympic còn có tên gọi cũ là Thế giới vận động hội là cuộc tranh tài trong nhiều môn thể thao giữa các quốc gia trên toàn thế giới.,Olympic là một cuộc thi bóng chuyền.,1
FIC_094,Fiction,"Tại Disboard, trong mười lời thề một lời thề tuyệt đối cấm mọi hành vi gian lận không được cho phép trong luật chơi.",Có ít nhất 5 lời thề ở tại Disboard.,0
FIC_078,Fiction,Rengoku một mình chiến đấu để bảo vệ chuyến tàu khi con quỷ hợp nhất với đoàn tàu.,Rengoku chưa bao giờ cần phải một mình chiến đấu.,1
SOC_254,Social,Công việc số 1 cho kỹ sư tại Nhật Bản.,Đây là công việc tệ nhất cho kĩ sư tại Nhật Bản.,1
KNO_149,Knowledge,Mì gói là một sản phẩm ngũ cốc ăn liền.,Mì gói là một sản phẩm thịt ăn liền.,1
SOC_258,Social,Đội bạn có anh trung vệ Chanabat đang bị đau rồi.,Chanabat bị đau ở đùi.,2
KNO_067,Knowledge,"Thời nhà Hán, người Trung Quốc đã phát triển các phương pháp bảo quản thực phẩm cho khẩu phần quân sự trong chiến đấu như sấy thịt thành thịt khô hoặc rang, sấy các loại hạt.",Thịt khô và hạt sau khi bảo quản sẽ được hầm hoặc nướng.,2
KNO_006,Knowledge,"Đại Hàn Dân Quốc, gọi tắt là Hàn Quốc, là một quốc gia ở Đông Á.",Hàn Quốc được ngăn cách với Cộng Hòa Nhân Dân Triều Tiền qua khu quân sự vĩ tuyến 38.,2
NEW_030,News,Soái hạm của Hạm đội 7 Hoa Kỳ cập Cảng Quốc tế Cam Ranh.,Hải quân Hoa Kỳ đến thăm Cảng Quốc tế Cam Ranh.,0
NEW_069,News,"Phim ngắn ""Tàu hơi nước Willie"" đánh dấu sự ra đời của chuột Mickey và ngành công nghiệp phim hoạt hình.","Vịt Donald được ra đời thông qua phim ngắn ""Tàu hơi nước Willie"".",1
SOC_234,Social,"Gói bánh có cái lò này hấp sướng, hong sợ cực.",Nồi hấp bánh này có xuất xứ từ Nhật Bản.,2
FIC_039,Fiction,Rock Lee dành hàng giờ mỗi ngày để luyện thể thuật vì không thể sử dụng nhẫn thuật.,Rock Lee thích uống nước tăng lực trước buổi tập.,2
SOC_187,Social,"Đến Okinawa, quê của Aragaki Yui, idol của tao, tụi mày sẽ được nghe tiếng Nhật mà như tiếng nước ngoài.",Tiếng Nhật của Okinawa giống như mấy vùng khác thôi mà có gì đâu mà căng.,1
FIC_009,Fiction,Taki phát hiện ra rằng thị trấn Itomori đã bị phá hủy trong một thảm họa nhiều năm trước.,Itomori vẫn còn nguyên vẹn và chưa từng gặp bất kỳ thảm họa nào.,1
FIC_132,Fiction,"Hiyori Juujou giữ thế thủ thấp, đỡ đòn rồi phản công bằng một cú đâm nhanh.",Hiyori hoàn toàn không sử dụng kỹ thuật phản công.,1
KNO_003,Knowledge,"Có nhiều nguyên nhân kỹ thuật dẫn đến một vụ rò rỉ dữ liệu, chẳng hạn như việc tiết lộ thông tin do vô ý hoặc cố ý từ nội bộ.",Nội bộ cố ý hoặc vô ý tiết lộ thông tin sẽ dẫn đến rò rỉ dữ liệu.,0
FIC_057,Fiction,Sakura luôn cố gắng cân bằng giữa cuộc sống học đường và nhiệm vụ phép thuật.,Sakura vừa là học sinh vừa đi thu phục thẻ bài.,2
FIC_013,Fiction,Đấu trường của Hunger Games được thiết kế để thay đổi liên tục nhằm gây khó khăn cho các thí sinh.,Đấu trường luôn giữ nguyên và không bao giờ thay đổi.,1
NEW_022,News,"Mái vòm Chernobyl bị UAV đánh hỏng, IAEA cảnh báo nguy cơ rò rỉ phóng xạ.",Mái vòm Chernobyl vẫn nguyên vẹn dù bị UAV tấn công.,1
NEW_014,News,Mexico tái ngộ Nam Phi tại trận đấu khai mạc World Cup 2026 sau 16 năm.,Mexico và Nam Phi đã từng gặp nhau tại kỳ World Cup 2010.,0
KNO_008,Knowledge,Hàn Quốc đối mặt với thách thức là sự thù địch với Bắc Triều Tiên.,Giải quyết sự thù địch với Bắc Triều Tiên là một vấn đề mà Hàn Quốc cần phải giải quyết.,0
KNO_120,Knowledge,Rạp chiếu phim là một toà nhà có khán phòng để phục vụ mục đích xem phim giải trí.,Rạp chiếu phim là để xem phim.,0
NEW_117,News,"Năm 2004, các nước giáp Ấn Độ Dương như Thái Lan, Indonesia, Sri Lanka hứng chịu thảm hoạ động đất - sóng thần khủng khiếp nhất lịch sử.",Thái Lan là quốc gia tiếp giáp Đại Tây Dương.,1
KNO_090,Knowledge,Quan tài được sử dụng để bảo quản thi hài đem đi chôn cất hoặc hỏa táng.,Quan tài được sử dụng để bảo quan thức ăn.,1
FIC_019,Fiction,Harry và các bạn phải đối mặt với một sinh vật nguy hiểm đang đe dọa học sinh trong trường.,Harry và bạn bè gặp một mối nguy hiểm trong trường.,0
NEW_077,News,"Người đàn ông Pháp bật khóc khi thấy đoàn quân Đức Quốc xã diễu hành tại Paris, cuối tháng 6 năm 1940.",Đức Quốc xã hành quân trên lãnh thổ nước Pháp vào cuối tháng 6 năm 1940.,0
KNO_157,Knowledge,Đồng bằng sông Cửu Long là vùng cực nam của Việt Nam.,Đồng bằng sông Cửu Long là một trong hai phần của miền nam Việt Nam.,2
FIC_020,Fiction,Dumbledore đưa ra lời khuyên quan trọng giúp Harry hiểu rõ hơn về vai trò của mình trong cuộc chiến chống lại cái ác.,Dumbledore thích quan sát Hogwarts từ tháp cao nhất.,2
KNO_119,Knowledge,"Kyoto Animation thường được tắt là KyoAni là một hãng sản xuất anime đặt trụ sở tại thành phố Uji, tỉnh Kyōto, Nhật Bản.",Kyoto Animation sản xuất anime.,0
FIC_008,Fiction,Taki cố gắng tìm Mitsuha sau khi nhận ra rằng họ đã ngừng hoán đổi cơ thể.,Taki từng đi lạc ở Tokyo khi còn nhỏ.,2
SOC_268,Social,Đã từng có một mối tình chân thành phô bày trước mặt tôi nhưng mà tôi không biết tôn trọng.,Tôi chưa từng gặp mối tình chân thành nào.,1
NEW_048,News,Nhật Bản xây dựng chuỗi cung ứng đất hiếm không phụ thuộc vào Trung Quốc.,Nhật Bản sẽ hợp tác với Mỹ khai thác nguồn đất hiếm này ở đảo Minamitorishima.,2
NEW_020,News,"Ngân Hà, thiên hà chứa Trái Đất và hệ Mặt Trời, sẽ va chạm với thiên hà láng giềng Andromeda trong 5 tỷ năm tới.",Hai thiên hà Ngân Hà và Andromeda đang ngày càng cách xa nhau.,1
KNO_089,Knowledge,Nghĩa trang là nơi mà xác người chết hoặc di hài sau hỏa táng được chôn cất.,Nghĩa trang là nơi tập trung xác người chết.,0
SOC_275,Social,Khi nhận được tấm thiệp mời ấy tôi mới ngây ngốc nhận ra rằng giữa đôi ta đã không còn quan hệ gì nữa.,Tôi sửng sờ nhận ra đôi ta đã là người lạ với nhau.,0
FIC_145,Fiction,Seiya Takehaya quan sát kỹ toàn bộ tám bước bắn cung (hassetsu) của Minato trong lúc luyện tập.,Seiya là người thường đưa ra nhận xét sau buổi tập.,2
FIC_119,Fiction,Frieren cố tình che giấu năng lực phép thuật thật sự của mình trong suốt phần lớn kỳ thi.,Frieren thường quan sát các thí sinh khác trước khi hành động.,2
NEW_054,News,"Ouchi Hisashi nhiễm bức xạ Cherenkov với mức 17 sievert, trở thành người bị nhiễm phóng xạ nặng nhất thế giới.",Ouchi Hisashi trải qua 88 ngày địa ngục vì mức phóng xạ khổng lồ và cũng vì nỗ lực kéo dài sự sống của các bác sĩ.,2
